IC1
-6.979190043759682105e-01
-6.792302384226085454e-01
-6.614555723605268778e-01
-6.582984265071396557e-01
-6.878827417709491021e-01
-6.723674386136666570e-01
-6.834685053748638106e-01
-6.636882838279559715e-01
-6.472740279055074764e-01
-6.207834569625587662e-01
-6.037809071075560530e-01
-6.618305003948348197e-01
-4.823034052270577243e-01
-5.408143422219920948e-01
-5.727979497629932526e-01
-6.109641101963153575e-01
-5.796351014556584413e-01
-6.358877056706047082e-01
-6.107395277352406504e-01
-5.585119148618479246e-01
-5.848582247735321094e-01
-6.266751427864702961e-01
-6.141173362432422733e-01
-5.743748344067474143e-01
-5.011227065817543957e-01
-5.026824063262897990e-01
-5.188811325250854978e-01
-5.130187217510081554e-01
-4.623109971580648403e-01
-4.670225462878951905e-01
-4.965105793456720540e-01
-4.702674158628981638e-01
-4.973240294017654550e-01
-5.518437105406747145e-01
-4.952259220442929988e-01
-5.400737925537713036e-01
-5.044049482277622731e-01
-5.232602230886095329e-01
-5.365981746514216777e-01
-5.592310552698773751e-01
-5.231183973507885776e-01
-5.316851268841032985e-01
-5.549690080089302313e-01
-5.364884977563653123e-01
-5.414923738585883939e-01
-5.631826129389568836e-01
-5.534697601898872499e-01
-5.043491266143369511e-01
-5.398357235275419441e-01
-5.597751865180830011e-01
-5.157879975362720248e-01
-5.073842675199385921e-01
-5.038687506920100923e-01
-5.705291727705648075e-01
-6.311667539326504262e-01
-6.367888763401159391e-01
-5.907199686930152405e-01
-5.981486303036339658e-01
-6.299978973360726986e-01
-5.998120183642605685e-01
-6.358394831886912124e-01
-6.638374705001131026e-01
-6.783700102145580058e-01
-6.513209785980766942e-01
-6.242133046814795083e-01
-6.843627814667462284e-01
-6.308628241516396340e-01
-6.463020902066938245e-01
-5.681513784741905049e-01
-6.046062269188617888e-01
-6.371637787867653335e-01
-6.433191400545442695e-01
-6.377909538918089538e-01
-6.237187872785365794e-01
-6.603423176462599464e-01
-6.479236276030252428e-01
-6.744401366083498939e-01
2.076129190229969890e+00
2.048610197211420569e+00
2.075848074251329667e+00
1.965034371474704722e+00
1.913126707315661479e+00
-7.045236537553685174e-01
-7.179482121798201888e-01
-6.999954342409057118e-01
1.860390472021026698e+00
-6.907612945273774452e-01
1.898358814766149427e+00
-6.321171691485218957e-01
-6.191264191320920984e-01
-7.101390815657877553e-01
-6.693770715901103951e-01
-6.590650863019776873e-01
-6.741452985942638643e-01
-6.667541907156143699e-01
-6.488543686480963135e-01
-6.434204627360528006e-01
-6.894470191145966043e-01
-6.946572818708682817e-01
-6.588211392059514226e-01
-6.557219534853345744e-01
-6.860040930197094378e-01
-6.347688466668095497e-01
-6.439136043949779120e-01
-6.424573843602068290e-01
-6.837316732879680226e-01
-6.176405351453619907e-01
-6.590838644996123152e-01
-6.736726948840524587e-01
-6.304645755346227620e-01
-6.800918729330559520e-01
-7.310172846489542131e-01
-6.175313486295513909e-01
-6.811134118246644498e-01
-5.727038542622506778e-01
-5.526759442781660203e-01
1.646864240850572925e+00
-5.880777644190735565e-01
-5.746599596207593308e-01
-5.391562628325733408e-01
-5.290514989206486218e-01
-5.509953162771762392e-01
-5.543668120861928728e-01
-5.760014707657230559e-01
-6.345040243399637792e-01
-5.897882939071051878e-01
-5.866367252579720581e-01
-6.671832374414876643e-01
-6.282013415406574319e-01
-5.879467597814573843e-01
-6.074566941140224774e-01
-6.042273095152123075e-01
-5.821003233245980457e-01
-6.114924887071098158e-01
-6.271866673794250779e-01
-6.749113007595481939e-01
-6.950319794732802148e-01
-7.277993619165950001e-01
-6.687039323167422999e-01
-6.827300859591427518e-01
-6.379488162164913545e-01
-7.021470205739899217e-01
-7.060030980008157320e-01
-6.939366863102408578e-01
-6.663487470238802501e-01
-6.427419415401135483e-01
-6.376318511168274084e-01
-6.813751660713528446e-01
-6.642047832737906221e-01
-6.812914739388624685e-01
-6.894598800877640432e-01
-6.676885487373047656e-01
-6.138319100751928881e-01
-5.820660190901510989e-01
-6.495585086551086684e-01
-6.130408711359931484e-01
-5.729732494486512451e-01
-6.575300360253552023e-01
-6.361261053087338135e-01
-6.186894814286499900e-01
-6.325741645514433298e-01
-6.479425725020414584e-01
-6.901470237390774365e-01
-6.665574376924449096e-01
-6.187669106215264447e-01
-6.189996831919171161e-01
-5.298798555945596345e-01
-6.165100281665257809e-01
-5.794951541901376402e-01
-5.612238968419184237e-01
-5.996286576585903028e-01
-6.260686735088164534e-01
-6.302023594941905671e-01
-5.857327122171913647e-01
-5.951411959772474614e-01
-5.933438081906033945e-01
-5.960577638712923898e-01
-6.187576552466480528e-01
-6.033655796936083782e-01
-6.497878588049814663e-01
-5.790589363523793720e-01
-6.604213784711399082e-01
-6.311610184803251311e-01
-6.206923283973796446e-01
-6.002388145440195055e-01
-5.846629875443508650e-01
-5.414866801653390738e-01
-5.950026396275251983e-01
-5.399763733849904934e-01
-5.156910785941876130e-01
-5.403986942122371850e-01
-4.762603832770804790e-01
-5.460871312982457093e-01
-5.335439775869476042e-01
-5.542841282739788822e-01
-5.030925397088885642e-01
-4.768802035182751475e-01
-5.526664274728120274e-01
-4.796586168543967577e-01
-4.740504133144590737e-01
-5.105291282374490036e-01
-5.196956496302754802e-01
-5.116295773284937898e-01
-5.112745257523768627e-01
-5.278984337879204514e-01
-5.133194242204957014e-01
-5.389292367857958510e-01
-6.032557072744697546e-01
-5.718635006454709790e-01
-6.060637485677033975e-01
-5.689929474353633276e-01
-5.733862995529842577e-01
-5.805500641426889485e-01
-5.724807412584104194e-01
-4.892065510264094197e-01
-5.374529035040063185e-01
-5.264816772453866367e-01
-5.657740123143278899e-01
-5.320061262186069895e-01
-4.918482268027676851e-01
-5.532340404715728743e-01
-5.293681774665942585e-01
-5.531745710444802011e-01
-5.784810691829955775e-01
-5.468020670591520194e-01
1.703639789252977987e+00
-5.275123394934826404e-01
-5.188380788684088252e-01
-5.551743925337316865e-01
-5.625777147481773044e-01
-5.463536809541905681e-01
-5.508135777714486814e-01
-4.723498927131704050e-01
-4.989957391115173446e-01
-5.202976369767395859e-01
-5.127369319386002600e-01
-4.915504059171251772e-01
-4.952933624338370922e-01
-4.953238383442815085e-01
-5.430579672134701052e-01
-5.456128312338250907e-01
-6.357916995807040283e-01
-6.569258892087403989e-01
-5.810845389804147887e-01
-5.589304753726365149e-01
-5.101428628611631710e-01
-5.585720524991787395e-01
-4.911123454363726659e-01
-5.769984107409101837e-01
-6.221602154244509908e-01
-6.274123558603029727e-01
-5.299889312262445751e-01
-5.306894814043868758e-01
-5.017215620531253473e-01
-5.471356307796342300e-01
-5.319659632484727840e-01
-5.279279009601209882e-01
-5.781521881526555662e-01
-5.298798701018058166e-01
-5.705168110587985897e-01
-5.437099511558777243e-01
-5.600788129882720012e-01
-6.275048592229307554e-01
-5.115664981320102722e-01
-5.255748495198704351e-01
-5.165299970321196588e-01
-5.406859280799002354e-01
-4.840025648208373665e-01
-4.860828379072516525e-01
-5.185917617176377670e-01
-5.219166491543043573e-01
-5.019568257051588711e-01
-5.437867921716742492e-01
-4.776017623352040720e-01
-5.035061999322602011e-01
-4.888448418238525717e-01
-5.461552734424286459e-01
-5.461003045865006067e-01
-5.546575589121728322e-01
2.178545580466145548e+00
2.158905745661301445e+00
2.261537905599842357e+00
-5.000134122698479677e-01
-4.994875554713552046e-01
-4.731549696042627873e-01
-4.745332102452016754e-01
2.185811174527444223e+00
-4.908820302303917305e-01
2.288180861626061269e+00
-5.261638319154338106e-01
2.274762424294685559e+00
-4.743708189348865845e-01
-5.309128807026860519e-01
-5.780745848246144902e-01
-4.887996140312190207e-01
-5.355004190093425320e-01
-5.351071014878148180e-01
-5.620289925909199846e-01
-6.129554324033988921e-01
-5.622687839910782692e-01
-5.885127668962956138e-01
-5.803796125688276408e-01
1.857966879409865379e+00
1.782416143490418214e+00
1.803598940463227329e+00
1.785227326410955273e+00
1.703602867973289303e+00
1.595536653292241258e+00
1.497541055679459276e+00
1.414170666283834477e+00
1.534580101992127465e+00
1.530604611422704986e+00
1.538465176652648037e+00
1.528342513904695998e+00
1.525077894319393002e+00
1.460274888881171629e+00
1.527683663474497244e+00
1.560115375935910986e+00
1.588896470356248702e+00
1.618587333098005177e+00
1.719140371485579077e+00
1.797891438611206594e+00
1.766159978351209192e+00
1.635752297452825132e+00
1.731312156776953604e+00
-5.639270610094990754e-01
-6.012122911621888832e-01
-5.699263397199818559e-01
-6.347363135097550124e-01
-6.253200934837767067e-01
-6.025770871031984610e-01
-6.067695022120866977e-01
-6.460767603844475016e-01
-6.081182331877023062e-01
-5.839783582412996221e-01
-5.611602052635205062e-01
-6.177298958096322234e-01
-5.885775202092463632e-01
1.555088189552192635e+00
1.498232753000788620e+00
-5.882420124832200559e-01
-6.170761805212215956e-01
1.537853357306585567e+00
1.587982425124634389e+00
1.691186351361782414e+00
1.898787524027949036e+00
1.862498789949730726e+00
1.648562705437464304e+00
1.651838124849412948e+00
1.512077245819936744e+00
1.530298769160469252e+00
1.533387464917297160e+00
1.507465715651986171e+00
1.607705239863115532e+00
1.494936408834431019e+00
1.574102766268141051e+00
1.631241012651889255e+00
1.819117728367480646e+00
1.649952242389859602e+00
1.730704194002885776e+00
1.745153604841611639e+00
1.796736040348389185e+00
1.890286580386492332e+00
1.867275297729082517e+00
1.851362490680639628e+00
1.757916073573656091e+00
1.841751184851907031e+00
1.777046702860920258e+00
-6.321642786769797739e-01
-6.195148285229471474e-01
-6.370839696084239501e-01
-6.124897096513556294e-01
-6.731164004798659839e-01
-5.927049722421490197e-01
-6.495271187912594613e-01
-6.918285180711172266e-01
-6.215688097921752142e-01
-6.075754758732653249e-01
-5.934060076114930915e-01
-5.825652412288125914e-01
-5.771901273450990022e-01
1.643717328234490127e+00
1.565499487086542185e+00
1.592953323125457787e+00
1.624622525738444789e+00
1.578606491232928066e+00
1.555877157918776899e+00
1.693771419438915737e+00
1.653960399339071463e+00
1.770819763242430733e+00
1.701707853885897626e+00
-5.527470722567423556e-01
1.736757241893408077e+00
1.687297556777762608e+00
1.722452994968163953e+00
1.809847134389053425e+00
1.800047527519013979e+00
1.823293198158520978e+00
1.862466442845698511e+00
1.896993112332026277e+00
1.954194353325147793e+00
-6.327087388233118004e-01
-5.863820883492520952e-01
-5.691933462862434068e-01
-5.902647372063736242e-01
-6.224243598756450391e-01
-6.119336054875921249e-01
-6.667770339153162862e-01
-6.380817222885025730e-01
-6.447386089147784105e-01
-6.202984374338197382e-01
-6.035806759814422717e-01
-6.182059672590665134e-01
-6.744982004365015493e-01
-6.231753399905485269e-01
-5.695805985549911021e-01
-6.045865922777889923e-01
-6.115770607295988315e-01
1.796667731071264207e+00
1.843327617977231769e+00
1.805911176413925512e+00
1.826250451849048106e+00
1.773579708091887586e+00
1.704399069187648719e+00
1.685603250621528826e+00
1.534275808209252245e+00
1.560727688536561075e+00
-5.899487786263561961e-01
-6.098627205696777187e-01
-5.974043779393596321e-01
-6.960136614532395072e-01
-5.895529293975114715e-01
-6.450086917666416619e-01
1.773557853662280248e+00
1.704832797158935653e+00
