IC1
1.005067233121652304e-01
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
6.822005024816875096e-01
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.263894281651209983e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
-1.062880835026879467e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
1.845588060820732235e+00
1.005067233121652304e-01
1.005067233121652304e-01
-4.811870558573571044e-01
-1.062880835026879467e+00
-4.811870558573571044e-01
1.005067233121652304e-01
6.822005024816875096e-01
6.822005024816875096e-01
-1.644574614196401496e+00
-1.062880835026879467e+00
1.005067233121652304e-01
1.005067233121652304e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
1.845588060820732235e+00
1.005067233121652304e-01
6.822005024816875096e-01
-4.811870558573571044e-01
-1.062880835026879467e+00
1.005067233121652304e-01
6.822005024816875096e-01
6.822005024816875096e-01
-1.062880835026879467e+00
1.005067233121652304e-01
-4.811870558573571044e-01
6.822005024816875096e-01
-1.644574614196401496e+00
-1.062880835026879467e+00
6.822005024816875096e-01
6.822005024816875096e-01
-4.811870558573571044e-01
-1.062880835026879467e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
-1.644574614196401496e+00
-4.811870558573571044e-01
-1.062880835026879467e+00
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.845588060820732235e+00
6.822005024816875096e-01
6.822005024816875096e-01
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
-1.062880835026879467e+00
-4.811870558573571044e-01
-4.811870558573571044e-01
-1.062880835026879467e+00
1.005067233121652304e-01
1.263894281651209983e+00
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
6.822005024816875096e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
6.822005024816875096e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
-4.811870558573571044e-01
1.005067233121652304e-01
-1.062880835026879467e+00
-4.811870558573571044e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.005067233121652304e-01
1.263894281651209983e+00
1.005067233121652304e-01
1.845588060820732235e+00
-4.811870558573571044e-01
6.822005024816875096e-01
1.263894281651209983e+00
6.822005024816875096e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
-1.062880835026879467e+00
-1.644574614196401496e+00
-1.644574614196401496e+00
6.822005024816875096e-01
-1.644574614196401496e+00
1.005067233121652304e-01
-1.644574614196401496e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
-1.062880835026879467e+00
-1.644574614196401496e+00
-4.811870558573571044e-01
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.263894281651209983e+00
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
-4.811870558573571044e-01
6.822005024816875096e-01
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
-1.062880835026879467e+00
-4.811870558573571044e-01
-1.644574614196401496e+00
-1.644574614196401496e+00
-4.811870558573571044e-01
-1.062880835026879467e+00
-1.062880835026879467e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.644574614196401496e+00
-1.062880835026879467e+00
-1.062880835026879467e+00
-4.811870558573571044e-01
6.822005024816875096e-01
6.822005024816875096e-01
6.822005024816875096e-01
1.263894281651209983e+00
1.263894281651209983e+00
1.005067233121652304e-01
1.005067233121652304e-01
-4.811870558573571044e-01
-4.811870558573571044e-01
6.822005024816875096e-01
6.822005024816875096e-01
6.822005024816875096e-01
-4.811870558573571044e-01
1.005067233121652304e-01
6.822005024816875096e-01
1.005067233121652304e-01
-4.811870558573571044e-01
1.005067233121652304e-01
1.005067233121652304e-01
6.822005024816875096e-01
6.822005024816875096e-01
-4.811870558573571044e-01
1.005067233121652304e-01
