IC1
3.597497672389294854e-01
1.888037914648718285e+00
1.677770128241771186e+00
1.836751895792401168e+00
5.341183186272453476e-01
5.136039110847184785e-01
1.597391846032456542e-01
4.777046760660870195e-01
-1.428414793834912322e-01
1.139279646600719120e+00
-2.864403758195981364e-01
5.033467073134549885e-01
5.443735660369274365e-01
1.392247770607187851e-01
1.144407270305560109e+00
-9.582705937639122151e-01
5.905300048268221635e-01
1.062351596497033812e+00
6.213016161406125226e-01
9.802959226885076260e-01
-7.121035723383336569e-01
-2.197695294871764016e-01
7.084868700155612098e-01
2.118820108598192586e+00
1.780340209592824241e+00
1.554685639348191151e+00
7.956721238905097859e-01
-6.078776193654641252e-02
1.154664474076823488e+00
1.103380411582087772e+00
-1.414707357958019385e+00
-4.372163013806743166e-03
1.262362179132717754e+00
2.770137875361561086e+00
1.446987934292297107e+00
2.170104171092928080e+00
1.482887169310928455e+00
1.790595457002506219e+00
5.084743310182959775e-01
1.831624272087560179e+00
1.549558015643349940e+00
1.016195157707139085e+00
1.026452361478402686e+00
-1.296750492769280338e+00
1.549558015643349940e+00
9.700387189172442470e-01
-3.890104571706512471e-01
-3.787512970378063559e-01
4.828322997709280640e-01
4.059062060288243234e-01
1.180306505324191457e+00
1.426473526749770127e+00
1.370061840550193422e+00
1.626484109385453847e+00
1.539300811872086561e+00
9.956827065261935061e-01
6.366883999782984027e-01
1.400833451863983559e+00
6.725876349969297507e-01
4.725750959996646294e-01
-3.787512970378063559e-01
2.366652783453494224e-01
7.700281362815604158e-01
2.126986823356118508e-02
7.341289012629290678e-01
1.344419809302825231e+00
1.614028816713876033e-02
-7.480028073569650049e-01
-3.582388458568608880e-01
7.255393072829703638e-02
2.129077312369456187e+00
1.872653087172613917e+00
1.605971658204508490e+00
1.135807894517694427e-01
7.238697411300842877e-01
9.187546564225084200e-01
1.057222016430611422e+00
-1.889998745349674436e-01
1.462372761768401475e+00
5.700175536458766956e-01
2.828217171352442882e-01
-3.514377432759709097e-02
1.031581941544825076e+00
3.751345947150339644e-01
1.344419809302825231e+00
6.520712710928214806e-01
1.739313350869351904e+00
2.200875782406718439e+00
2.349602302547666888e+00
2.534226101345664617e+00
1.677770128241771186e+00
9.546538914411397680e-01
1.614028816713876033e-02
2.498326866327032825e+00
3.033361246777711573e-01
1.170051257914509479e+00
1.329031069103558060e+00
9.649110952124032581e-01
7.802853400528239058e-01
1.693154955717875776e+00
1.754696221983875093e+00
1.200822869228299838e+00
7.905405874625059948e-01
-1.204439571551072286e+00
-2.659259682770712119e-01
1.067481176563456202e+00
1.652128096994403217e+00
2.828217171352442882e-01
9.290118601937719101e-01
7.751577163479829169e-01
2.216260609882823474e+00
3.648773909437704743e-01
7.238697411300842877e-01
4.982190836086139440e-01
1.529043608100823404e+00
1.026452361478402686e+00
3.494925634676659953e-01
1.411088699273665537e+00
1.898293162058400485e+00
4.777046760660870195e-01
-9.275009388117032572e-01
-1.696771658040648001e+00
2.828217171352442882e-01
1.134152022895877909e+00
1.934192397077031611e+00
1.646998516927980827e+00
1.457245138063560264e+00
2.007660433267180744e-01
2.110232470979815089e-01
-5.053055816528296412e-02
1.494800244704008185e-01
1.585457250661981510e+00
9.597815151459808680e-01
1.862393927039768915e+00
2.047021638560929890e+00
1.329031069103558060e+00
1.949581137276299225e+00
5.700175536458766956e-01
9.187546564225084200e-01
5.392459423320863365e-01
3.135933284490346473e-01
1.431601150454611338e+00
2.216260609882823474e+00
1.216205740342822805e+00
6.229868331861498215e-02
3.700069710101928644e-01
2.126986823356118508e-02
9.033698289464038300e-01
1.595714454433244889e+00
-4.095229083515967150e-01
6.264311962070349127e-01
1.021322781411980296e+00
1.277748962970403745e+00
1.246977351656613164e+00
4.264206135713511925e-01
1.564942843119454530e+00
1.135807894517694427e-01
1.759825802050297483e+00
1.841883432220404959e+00
2.057278842332193047e+00
1.272621339265562534e+00
