IC1,IC2
3.455424933574403612e-01,-2.827022358826110082e-01
2.588061006457680890e-01,-8.161824487149808849e-02
3.164815653029237619e-01,-1.401672862687742549e-01
-6.309940297320003333e-02,2.024887058636802295e-01
1.919200266880482231e-01,-1.254608441781654427e-01
2.615380762388888058e-01,-5.023485323833757343e-01
4.564565713941994840e-01,2.160500253256459613e-01
1.463718346334237641e-01,-1.435519742084222783e-01
1.027028360564927051e-01,1.339134018275750793e-01
3.119063270124259879e-01,-2.916115633766585002e-01
1.157826485353684320e-02,-5.048078089775824562e-02
4.620792403823573702e-01,2.005261850038996541e-01
3.572661943013721308e-01,3.443117027792737261e-02
2.888228760700317088e-01,4.317227322660019406e-01
4.379575589213788867e-01,2.938260573071904691e-01
5.150407092466725567e-01,-2.737578530257492870e-01
2.908399176320451418e-01,-9.026402996386846678e-02
2.048459642722662843e-01,4.605124623775045528e-02
1.288273818605605026e-01,2.026169454953490393e-02
4.632125646511297545e-01,3.969763701075525453e-01
1.458224681995286820e-01,8.732983084432632825e-02
5.824530955416900441e-02,-1.177845980799944597e-01
1.459000442128854935e-01,-2.755079973280904690e-02
3.473936736906630962e-01,2.354510504579551133e-01
2.181244797759490997e-02,-3.997416667098319804e-02
-4.785430898185012716e-02,1.988920259804620172e-01
4.781838694254983979e-01,-1.934526743368041313e-01
-1.730896259999394893e-01,-1.767244529828505273e-01
3.696994399463147118e-01,1.528589642273118498e-01
2.801701748446691620e-01,2.725181547199170828e-01
-6.271643305722668371e-02,-1.350309906533676309e-02
8.499489444602364996e-01,2.048563400911991572e-01
1.731611157506348087e-01,-2.209969774523001529e-01
2.539232303715998063e-01,-4.703927364853368598e-01
2.924124660693179778e-01,-4.474609276966802773e-01
6.350213997778630937e-01,4.092893794611329739e-01
1.673931561672012402e-01,-2.892247174303079829e-02
3.725488393924938357e-01,1.372653789285267489e-01
1.132664116845224223e-01,-2.651594586124862013e-02
3.320072361638709002e-01,-5.384377177353352195e-01
4.945237021344857653e-01,2.851396698988796219e-01
-7.771015996020065597e-02,-9.864844905442279530e-03
2.042939801153142998e-01,9.937027996891979742e-02
6.537505091262514334e-01,8.592521691771259906e-02
-1.210491124926040829e-01,-9.606104836623961807e-02
1.087463346200761849e-01,-2.638119941705733759e-02
1.160994697180522256e-01,-1.758692784592955360e-01
-9.625602173738462275e-02,2.766919999854784429e-01
4.596621247253144249e-01,-5.603617446150305909e-02
5.026082515404909357e-01,-3.852139981414130776e-02
5.589018325697330675e-02,1.514674187568947061e-01
8.215573059188991945e-01,-2.410808259434528145e-01
1.490562106529098041e-01,2.106182072978163566e-01
-1.836787988366254953e-01,3.238427727616577378e-02
1.246620400482071345e-01,2.901916321889785877e-01
8.910236894182174128e-01,-1.494367201610901918e-01
3.491789051661793875e-01,2.293189064538430633e-01
3.021925342750517163e-01,-2.076235743477390649e-01
4.222323858599750374e-02,-3.635931512770401719e-02
-1.414775586428223542e-01,6.317566413838390793e-02
3.500703517962125422e-01,-4.383996299684070341e-01
2.552111202508818288e-01,3.719043782310580415e-01
2.053985605674972514e-01,-9.132455736857843231e-02
2.696365894285010500e-01,-4.876968076315301159e-01
-2.223625426392580595e-01,7.164283359325460468e-03
1.960770555627486811e-01,1.290395031743666043e-01
-7.131150772736091770e-02,-5.187302436823294956e-03
6.869586807512059190e-01,5.495012986716804049e-01
3.614767302372088875e-01,-4.042986209640385409e-02
3.356841798938778321e-01,-1.308954665781449922e-01
2.321347311225977761e-01,4.088750616924942405e-02
5.737755668740363024e-01,-1.359000898408941303e-02
2.381786911283775843e-01,-1.122367234325560847e-01
1.662657375409182792e-01,3.482760144457240359e-01
2.873022509434599026e-01,-1.164201303775551366e-01
5.335808564762534179e-01,-2.230989725085413267e-01
3.693050446916680829e-01,-2.068684042695028147e-01
1.333802903504500148e-01,4.355209341583544946e-02
-1.724720672791218989e-01,-1.751552458779742638e-01
3.087584607388887958e-01,4.208331390760087221e-01
1.721138570406005250e-02,1.074416636952899851e-01
2.635065309572843795e-01,-3.634946836187795682e-01
1.345678278973176656e-01,2.859137183422654979e-02
7.315750852927929704e-02,3.017294606703808668e-01
1.442158164092185169e-01,3.921155815305815695e-01
2.252175589910081765e-01,-9.224682496937923470e-02
1.212570754730883382e-01,2.203777804040622235e-01
8.639443309390020254e-01,-3.763177342364986688e-01
2.367184234620947070e-01,-8.248110195722287152e-02
5.667510166828497453e-02,-1.506426817250220707e-01
1.722869333115820689e-01,-9.564905710260855620e-02
3.373290487959382244e-01,-2.302492509431028067e-01
5.406012239051649626e-02,-6.893063145127339975e-02
1.984825483811792912e-01,-3.128116281335593385e-01
1.471887870573384549e-01,-1.951569548095931361e-02
