IC1,IC2
4.124259142189947158e-01,-1.755152270890725230e-02
5.771820286766843333e-01,-2.372397285667829092e-01
5.519789664917249539e-01,8.560341331763780814e-02
3.319952447871016288e-01,1.633431206444438677e-01
6.568812361065161642e-01,1.167633116727411630e-01
2.066680424363688540e-01,8.744924697910276823e-01
6.251974011086426364e-01,-5.814783141989007809e-02
5.211226749458470753e-01,2.687883096541732186e-01
5.606235062605868791e-01,7.017649616326255835e-01
5.215173977622634682e-01,1.774196083298468785e-01
2.672870466458305838e-01,5.841243207048947561e-02
5.192646853346072344e-01,-4.310049339110455513e-02
3.645915318295013252e-01,-2.423620894791881919e-01
4.715829363346767944e-01,-2.765251017739274730e-01
2.754073388656403387e-01,-1.501589467306337633e-01
1.834853329930140678e-02,-2.983193218883787856e-01
6.060532686614223952e-01,3.867460307219994786e-01
5.648377812110870755e-01,-8.461362905357620867e-02
1.521075278550407528e-01,4.131402129915077159e-01
3.659854198343434062e-01,1.543435993232899865e-02
4.447109347446426275e-01,9.710991475432037556e-02
5.571935945987032124e-01,2.440764080351149334e-01
5.317626778892619033e-01,-9.622521873206767162e-02
3.549800879113625407e-01,-1.011352444333433742e-01
6.625082839651480482e-01,-1.014757616862378975e-01
3.616557100700060201e-01,-6.607303460256307437e-01
6.907260999155936387e-01,1.697026750429931619e-01
7.228855465625707577e-01,2.129934709577901986e-02
6.957028453645585087e-01,-5.332864214889220245e-01
5.461630031802392482e-01,-1.286113916425090375e-01
5.722803145790800183e-01,4.078244514862130465e-01
4.651885639002542039e-01,-4.485124469597918766e-03
2.770937723126610241e-01,1.721761937022769362e-01
2.062963368555916222e-01,-4.763199125357445163e-02
4.683029003519157962e-01,4.719994634113191534e-01
1.682316034069768762e-01,5.892146372108328922e-01
4.882228374295273232e-01,-5.553884786062992518e-01
7.198452125372152288e-01,3.270856798854023806e-01
5.537395286075174061e-01,1.757134098336584072e-01
2.599352846374295978e-01,-1.268338790636288071e-01
5.616359350876015677e-01,9.099580730939409168e-02
5.421441472033006193e-01,-2.572973477477628612e-01
6.214428911704691361e-01,2.510046463202014744e-01
4.541026801231743959e-01,2.832339344452938779e-01
5.739918638576335663e-01,-1.861076736599574224e-03
2.395980745368355702e-01,5.674227466492228755e-01
6.627342670416961345e-01,-2.070262328887768066e-01
4.702207302969607094e-01,-3.652460587713954321e-01
4.787218374573828927e-01,2.740125584775653378e-01
1.854787375913956038e-01,-3.430147530587681626e-01
7.273389827208663894e-01,-1.950290713707170109e-01
4.774658772015891728e-01,5.126401822345702519e-02
2.672873102697833070e-01,-1.518475816674183798e-01
1.367959532939552747e-01,3.404632078132443541e-03
7.336776303925818254e-01,-1.012118210432360332e-01
5.400058130293632352e-01,-5.363553715416002898e-02
3.099874616687468554e-01,3.676707281727950027e-01
6.300172418161000820e-01,-4.621311438192377552e-01
6.384319226810900583e-01,-4.571059164161801053e-02
4.564795773627655096e-01,4.535890269530432617e-01
3.796902403554816563e-01,-3.279250387997871274e-01
5.233406000003307801e-01,2.697227402559436715e-01
7.559047514103049981e-01,-6.146533931295670994e-02
5.214996318666647035e-01,-1.758628446463377792e-01
-1.543373243535936856e+00,-2.925870513096947789e+00
6.733784743691489938e-01,5.019611296412800766e-02
-1.586141946995669461e+00,-2.898668630060627471e+00
7.013291199104390583e-02,-1.412785683870737274e-01
2.866743556350230815e-01,-5.293393660947305346e-01
-8.067877118224454636e-01,-9.671605240090308531e-01
-9.114419499812885794e-01,-2.066808570403551482e+00
-3.261221637705610105e-02,-7.362007170837610026e-01
-1.158949937923396512e+00,-1.780434425892180261e+00
1.345379695793912922e-01,4.844581250652437582e-02
4.793538984270468428e-01,-2.386369122457469849e-01
-1.878394332923540633e+00,-3.287593402068673676e+00
-1.951107087606084034e-01,-1.051262566300034340e+00
-2.085898349338763946e+00,-3.276302175376634818e+00
-1.699860673714808534e+00,-3.192154311852698267e+00
-8.024150146196844524e-01,-2.203532702126380194e+00
7.270436085990299169e-02,-4.404560719127688373e-02
7.164072372560585933e-01,8.024778726540003279e-03
-2.911973622062652076e-02,-1.021554409092494398e+00
3.721090450118620385e-01,3.226170710514008732e-03
-1.994462803123737915e+00,2.658048830441126054e+00
4.675862255590619854e-01,-3.266911751639232087e-01
-2.204273631869107408e+00,2.399965008466298677e+00
-4.556222953909068174e-01,-5.221090981152403110e-01
1.223851796074560544e-01,3.753238552459526312e-01
-7.842508943021418988e-01,1.185099029628819745e+00
-1.576828632104484429e+00,1.400061884107699939e+00
-2.772552180969495295e-01,5.075989589287374093e-01
-2.051940355074415301e+00,7.991901176527682615e-01
-1.089447187920719262e+00,-1.700504841309443238e+00
-9.567309077617285329e-01,-1.718867944985064344e+00
-3.535838033965736482e+00,1.387485384041571734e+00
-1.898525839732521758e+00,-1.177459161805353594e+00
-3.262520867042878692e+00,2.061424108940349331e+00
-3.135130123299401550e+00,1.581785425483900109e+00
-2.753434742268581203e+00,-2.540929171533234388e-01
-1.461540258236387668e+00,-2.029759401306171718e+00
-6.803276804856323023e-01,-1.943948087499035138e+00
-3.890552095150579537e-01,6.490177508010674945e-01
-7.200285307066475182e-01,-1.487642698461064672e+00
-3.861886445642331855e-01,-3.532133363848636853e-01
-7.756181683983031094e-01,-1.356063092669198999e+00
-9.835373389734454186e-01,-6.030718861086118432e-01
-6.021436209476839219e-01,4.506850870080175708e-01
-3.343868846455400612e-01,-9.773402221800948642e-01
-7.900118454203280960e-01,-1.135801854618783135e+00
-4.818763523111743163e-01,2.316186014297637596e-01
-6.207143365923509792e-01,-9.282709496349336176e-01
-1.512751979524751489e+00,1.313996245223500170e-01
-2.336460709763065413e+00,2.160456444737323123e-01
-2.550802706249890583e+00,-2.582481919628446532e-01
-1.059728091553092666e+00,2.322183767138455313e+00
-1.290907808627074882e+00,2.308365652635871346e+00
-8.756338515276875789e-01,1.462620008443053843e+00
-1.009738866399432000e+00,1.596495339867495034e+00
-1.466845261584801108e+00,2.342990178468210782e+00
-1.188872805948389288e+00,2.710371620428928097e+00
-1.020346710122299383e+00,1.704899276570294386e+00
8.344329523496718526e-02,6.704272479959327846e-02
-9.113990771336623054e-01,1.431699833824130241e+00
-1.585475817614327154e-01,7.874071544447650561e-01
-8.849314042402014469e-01,1.410967684129292632e+00
-7.224835804184880361e-01,1.145490914098499458e+00
6.313636349877273235e-02,5.623243484838906792e-01
-2.818750330113276359e+00,-2.332400715889610954e+00
